
@RELATION ALGORITHM_RUNS_2013-SAT-Competition

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE fold NUMERIC
@DATA
d7ad04657c44391a56a7cd0f985b5dd4,1,6
64c49d8e2d7b2679f277aee5deaa5a04,1,6
2ee735260a6d1e54159cffd3a091afa1,1,6
ba9c3f3686f9ec9d95ca59fbd84dad32,1,6
120b25d3704ae82182c44dadf44ecf46,1,6
004e247a2657a80880010f347b2558d2,1,6
3f9b3b2106006991526c595defc267a9,1,6
f49cca23e53bc0a0512ef9c9370cb567,1,6
1039c780420a5705dc6f73c715a203df,1,7
ebc344a680623374e24b862884328516,1,7
1e27b9bf2fa02bf86a7ec4a9ed56d5ab,1,7
9c9e544649cd82060f4f16e8897b0800,1,7
2aedeb6e516b3a169086253b7af549d9,1,7
fca046c311078c65112465f1a442bfe6,1,7
303a1377ff9309311c486762b40b754c,1,7
e71d2396fb37c81c742db55477e8eb6b,1,7
57755f514ba564afd2a69010a548aaf9,1,7
f81d9eb2fcfa461f358ac755a95f0e2b,1,7
93e36b42bc0a74b4ffe12954eb12ca48,1,7
9194f39e2605b43c597159691c259a09,1,7
2e1cce6106aa17ad4992351971d64569,1,7
7051989378947415649f4d802d11c17c,1,7
9f0e3bab7adbd207a042eaa8885e9827,1,7
167f4ff9e3c51d9a6b63ab28d67aa552,1,7
2f3734a8984c0aa5ad836bb153d7c5f9,1,7
9662ab925e647efa30fe41af417d2b43,1,7
c7a1479e94a5c09095490172b7e3a55c,1,7
fbef23b119d4c6c8ab6a16a6d3a42acb,1,7
a3ae43f5ba62091748442e840a196e90,1,7
71cfe3b505d0bb01d3cf339037818a91,1,7
49d55507078e39d2ef24a88e789288e9,1,7
bf2d3dc9cbd53c460931458e2fe80c99,1,7
f6cef02bc382946f52cbfbe208f93ddd,1,7
9cff9b79dfcc4d7dbc4f6ac83957553e,1,7
db5dbb3206ce9eb0fcdeebcfb2d10624,1,8
d3dd5e045b0a5410944b0caeaa83439e,1,8
b53d533b59eb19b5de466cd7b9345a1e,1,8
1dc33abe496707b0c59f574fa8ad478c,1,8
4ab3708ed772d73240ded4bca3877f6a,1,8
ae7e3d6a24bae55c8f400f9ac201339b,1,8
11e5c89cd1d4a312b5c330441ec94eed,1,8
216e9835c359cc729ce57ee57bbad1f9,1,8
08ae6a48233716fcca01fdeca21008fe,1,8
e00e9c1229503428a9da3116c87424a8,1,8
39484a6796294443ef680764028f6f54,1,8
aadb47cf553fd0f3fca7698ddfbf2aac,1,8
e9c7e36ab9b9d9db239962c7b55a062c,1,8
ea56a7476ed9516f1fe4e159eef68e49,1,8
3a87642fdda14eb1faf62685bed67543,1,8
4e33f3457e988bad155441d4fc889eb6,1,8
8cb05899c01f1dc6ce6f0ecab51b545c,1,8
8e4d9468d544995bbf840467f250aece,1,8
1c6d20e3e954fb4f9308e89e19ebb1ed,1,8
363b4afb8208163699076c0310de4f9a,1,8
c763778f76f4ce092b3a46a0eb1cbcc9,1,8
30d8dfda6c9c022d6900833d2a32a37e,1,8
aac9cbbdc85a02b6e70df15a2c0e9962,1,8
5e179ea386a8207728c3bcee054c9be7,1,8
0d232eeefb5b9e6d85ed55da12bba991,1,8
5e2a1e707b0df228e0aab443d373342a,1,8
ee3f703a6acd3bbb9a7dd5e49da24bad,1,9
062c6739d91e193cf2f64d712f9587a0,1,9
206d607961774cdb6139900d0795837b,1,9
f73c0bf1dd3a9f3c959a6569043af29d,1,9
7f9ba27e72d31f5122447973964d11a6,1,9
2bf836229966999b8aace89255dad895,1,9
7659dc0883ac803858e61108c4d9bffa,1,9
638837e7ed651897400e9a2f118f1b4e,1,9
e4eb2d54bc44e018db34c1b745f314bb,1,9
635bb1d97388a0fe55143e8d2f5b6f62,1,9
6a40010a678d7573cddfbcdc32e008d8,1,9
8a16e1a01ee7b50481e7f860e2dfaf83,1,9
401d3fc4d1478bc5f9645f7edc6f5904,1,9
d2b843b3dbfa5994a1359d5349bc7dab,1,9
204450f90173f163034c5b65dd54ffd7,1,9
4ca8e2b80ad14a92becc32fd0aa7b027,1,9
18ce785db22aee1f8157c7d1cf67f3c1,1,9
a385028a74349afc35ce49b903e75f24,1,9
43bd23060224c78a6abb9375767b6a8e,1,9
c99f4abd3a30347cc6fba2d123bbecad,1,9
108749969b94361fcc6227f5c7e8d1f0,1,9
9b2c73aa656dfc3a6f0993c7c0a7d7aa,1,9
06b31b4f1c9d57ef0e2780d999ef24a1,1,9
af032f1fa232722a5b7c995866a70e24,1,9
03b78450d6c380c354e0379ca857e498,1,9
c18e15db768695146233a113421e0269,1,9
a926311740358b28b06c068e7005cc6c,1,10
7b00ce9d058790e5d6219622125cb5d7,1,10
bbb7b356ff2935d14524d95a84ebc4e8,1,10
56f6ac5abd8cf0ecf3ad866947df424b,1,10
85f73e922691099d894cef237aa865b5,1,10
ea734af1a8e58732c3bd8bce6db2c8cb,1,10
7df19115048ece6323f1624408b36579,1,10
033943cacb8d4dec5c8fb4e91c8df14d,1,10
c406ae075cd2317a0c3536eae4cc85ea,1,10
19f7635e61f78b2090f3f0ad7e90f5a4,1,10
b9f1f508aa8337ba9a08be361c83e81e,1,10
490653b05d078c043547fc1a319ca9e2,1,10
32ab6e13d9cb5415d59125661029429c,1,10
05c98c4fb91a45a080c7a8038900e23a,1,10
25b34e97cfcbc6115233208c7269558c,1,10
a82dbb14bd47dba26b5e964c98f16b67,1,10
bb1235d8608d1a4acb933ef315479f9a,1,10
0392834d85511ad24ab8cf326379363a,1,10
