instance,c_avg_deg_cons,c_avg_dom_cons,c_avg_domdeg_cons,c_bounds_d,c_bounds_r,c_bounds_z,c_cv_deg_cons,c_cv_dom_cons,c_cv_domdeg_cons,c_domain,c_ent_deg_cons,c_ent_dom_cons,c_ent_domdeg_cons,c_logprod_deg_cons,c_logprod_dom_cons,c_max_deg_cons,c_max_dom_cons,c_max_domdeg_cons,c_min_deg_cons,c_min_dom_cons,c_min_domdeg_cons,c_num_cons,c_priority,c_ratio_cons,c_sum_ari_cons,c_sum_dom_cons,c_sum_domdeg_cons,d_array_cons,d_bool_cons,d_bool_vars,d_float_cons,d_float_vars,d_int_cons,d_int_vars,d_ratio_array_cons,d_ratio_bool_cons,d_ratio_bool_vars,d_ratio_float_cons,d_ratio_float_vars,d_ratio_int_cons,d_ratio_int_vars,d_ratio_set_cons,d_ratio_set_vars,d_set_cons,d_set_vars,gc_diff_globs,gc_global_cons,gc_ratio_diff,gc_ratio_globs,o_deg,o_deg_avg,o_deg_cons,o_deg_std,o_dom,o_dom_avg,o_dom_deg,o_dom_std,s_bool_search,s_first_fail,s_goal,s_indomain_max,s_indomain_min,s_input_order,s_int_search,s_labeled_vars,s_other_val,s_other_var,s_set_search,v_avg_deg_vars,v_avg_dom_vars,v_avg_domdeg_vars,v_cv_deg_vars,v_cv_dom_vars,v_cv_domdeg_vars,v_def_vars,v_ent_deg_vars,v_ent_dom_vars,v_ent_domdeg_vars,v_intro_vars,v_logprod_deg_vars,v_logprod_dom_vars,v_max_deg_vars,v_max_dom_vars,v_max_domdeg_vars,v_min_deg_vars,v_min_dom_vars,v_min_domdeg_vars,v_num_aliases,v_num_consts,v_num_vars,v_ratio_bounded,v_ratio_vars,v_sum_deg_vars,v_sum_dom_vars,v_sum_domdeg_vars
502d322e078c87deacd62977184f848a,7.60047,8.76724,1.42372,0,0,0,1.90429,1.69117,0.574992,0,1.71185,2.38819,0.804011,137251,162820,446,446,4.32193,2,2,1,75539,0,1.22202,178397,662268,107547,33912,13862,48577,0,0,14997,13238,0.448934,0.183508,0.785845,0,0,0.198533,0.214155,0,0,0,0,0,0,-nan,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,883,0,0,0,9.28791,2.43994,0.639174,1.12626,1.48601,1.51144,0,2.42841,0.127852,0.992367,48851,148701,65427,51,33,16.5,0,2,0.0392157,0,1426,61815,0.0230688,0.818319,574132,150825,39510.5
fc21412c2bc733a44fa71b13c238555d,6.94321,8.3152,1.55502,0,0,0,1.98954,1.69106,0.588719,0,1.69484,2.42075,0.920818,72977.6,91384.2,305,305,4.16993,2,2,1,42136,0,1.17603,100409,350369,65522.4,19177,6392,29795,0,0,10852,6034,0.455122,0.151699,0.831589,0,0,0.257547,0.168411,0,0,0,0,0,0,-nan,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,604,0,0,0,8.16542,2.55204,0.623719,1.155,1.64134,1.73886,0,2.47364,0.145593,1.02819,30033,85281.9,38345.1,48,35,17.5,0,2,0.0416667,0,1488,35829,0.0415306,0.850318,292559,91437,22347.2
b7e19872e5f23dbb28e8ec55f20ea259,6.89751,7.96815,1.38172,0,0,0,1.78587,1.59035,0.547362,0,1.72233,2.39904,0.793573,95299.7,111923,347,347,4.08746,2,2,1,53109,0,1.23228,125136,423181,73382,23726,10107,33446,0,0,9994,9652,0.446742,0.190307,0.776045,0,0,0.188179,0.223955,0,0,0,0,0,0,-nan,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,690,0,0,0,8.4997,2.41248,0.644506,1.07612,1.32921,1.35898,0,2.43104,0.141038,0.989294,33647,100980,45753.4,45,28,14,0,2,0.0444444,0,1105,43098,0.0256392,0.811501,366320,103973,27776.9
bfd28b699e6d90c6780bdee06d86b262,6.56885,7.95961,1.57159,0,0,0,1.98091,1.66424,0.584196,0,1.68211,2.41864,0.944647,57907.5,73243.9,264,264,4.32193,2,2,1,33979,0,1.16839,81096,270460,53401.1,15473,4992,24397,0,0,9106,4685,0.455369,0.146914,0.838904,0,0,0.267989,0.161096,0,0,0,0,0,0,-nan,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,521,0,0,0,7.67495,2.56956,0.646135,1.16828,1.62842,1.67787,0,2.44361,0.15382,1.03503,24610,67132.8,31235.5,46,34,17,0,2,0.0434783,0,1421,29082,0.0488618,0.855882,223203,74728,18790.9
55a0201deededb337a767560eb96c94a,7.23346,8.43326,1.44957,0,0,0,1.89139,1.6605,0.573629,0,1.70922,2.40217,0.84522,101103,121474,369,369,4.16993,2,2,1,56571,0,1.20951,133838,477078,82003.5,25447,9924,37251,0,0,12068,9521,0.449824,0.175426,0.796438,0,0,0.213325,0.203562,0,0,0,0,0,0,-nan,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,733,0,0,0,8.74891,2.46592,0.63515,1.11237,1.4875,1.53394,0,2.4405,0.137473,1.00098,37496,111628,49730.1,48,32,16,0,2,0.0416667,0,1281,46772,0.0273882,0.826784,409204,115336,29707.2
db885efe0e483f55adf1154c14647e45,6.10013,7.27965,1.45622,0,0,0,1.77551,1.52673,0.550972,0,1.61456,2.43204,0.859626,47915.1,58383.1,231,231,4,2,2,1,27973,0,1.21032,66291,203634,40734.8,12528,4756,18592,0,0,6415,4520,0.44786,0.170021,0.804431,0,0,0.229328,0.195569,3.57488e-05,0,1,0,0,0,-nan,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,460,0,0,0,7.38313,2.492,0.658996,1.07124,1.37479,1.39761,0,2.45668,0.168043,1.02022,18829,52178.5,24854.7,40,27,13.5,0,2,0.05,0,947,23112,0.0409744,0.826225,170639,57595,15230.7
255f894cb52940e043ff396602f07c75,6.94711,8.31847,1.55476,0,0,0,1.98745,1.68953,0.588779,0,1.69346,2.41389,0.926306,72992.9,91387.4,304,304,4.39232,2,2,1,42129,0,1.17606,100388,350449,65500.5,19177,6392,29785,0,0,10845,6037,0.455197,0.151724,0.831472,0,0,0.257424,0.168528,0,0,0,0,0,0,-nan,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,604,0,0,0,8.17026,2.55287,0.622277,1.15381,1.64109,1.74279,0,2.4651,0.146665,1.02755,30026,85373.7,38345.8,48,35,17.5,0,2,0.0416667,0,1486,35822,0.0414829,0.850293,292675,91449,22291.2
35c724c17a6a8e4717d81180d36ace9d,6.61564,7.88883,1.5045,0,0,0,1.8838,1.61323,0.572271,0,1.70681,2.43497,0.912757,60571.8,74714.4,268,268,4.52356,2,2,1,34957,0,1.18825,83061,275770,52593,15816,5616,24103,0,0,8494,5316,0.452442,0.160655,0.8193,0,0,0.242984,0.1807,0,0,0,0,0,0,-nan,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,532,0,0,0,7.86101,2.52065,0.631255,1.1035,1.50929,1.58492,0,2.498,0.155992,1.02767,24307,68949.7,31548.1,44,31,15.5,0,2,0.0454545,0,1189,29419,0.0404161,0.841577,231263,74155,18570.9
4411d5244c0cb25dce6324267abd548c,6.86622,8.04999,1.44671,0,0,0,1.85095,1.61749,0.564817,0,1.70567,2.41778,0.856476,79362.5,95581.7,318,318,4.08746,2,2,1,44918,0,1.20747,106268,361590,64983.5,20181,7817,29669,0,0,9726,7531,0.449285,0.174028,0.797554,0,0,0.216528,0.202446,0,0,0,0,0,0,-nan,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,628,0,0,0,8.29078,2.46938,0.640925,1.09239,1.43742,1.47977,0,2.46306,0.147649,1.01018,29885,87400.1,39685.1,45,30,15,0,2,0.0444444,0,1234,37200,0.033172,0.828176,308417,91861,23842.4
c9d9f6c4b93406538138f600ce727dbe,7.1412,8.21531,1.37842,0,0,0,1.8068,1.61499,0.551217,0,1.71954,2.38804,0.78246,113699,133096,388,388,4.32193,2,2,1,62796,0,1.23517,147872,515888,86559.5,28056,12030,39281,0,0,11566,11559,0.44678,0.191573,0.77264,0,0,0.184184,0.22736,0,0,0,0,0,0,-nan,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,771,0,0,0,8.82059,2.40677,0.644586,1.09011,1.34878,1.37179,0,2.43346,0.135166,0.985957,39500,119999,53855.5,47,29,14.5,0,2,0.0425532,0,1220,50840,0.0239969,0.809606,448439,122360,32770.7
517bd9dfc31fd4c38205968b8af5c76d,7.26,8.40769,1.41887,0,0,0,1.86244,1.64899,0.566223,0,1.72049,2.40707,0.810576,110628,131360,387,387,4.24793,2,2,1,61405,0,1.22175,144990,516274,87125.6,27551,11223,39516,0,0,12296,10744,0.448677,0.18277,0.786232,0,0,0.200244,0.213768,0,0,0,0,0,0,-nan,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,768,0,0,0,8.86988,2.44019,0.637418,1.10242,1.43595,1.47297,0,2.43829,0.13497,0.994106,39756,119871,53331.4,48,31,15.5,0,2,0.0416667,0,1354,50260,0.0269399,0.8185,445800,122644,32036.6
6dd36b963fbe37e10f16904e3f01db43,6.05707,7.29965,1.49525,0,0,0,1.79967,1.52735,0.557722,0,1.61911,2.43357,0.925837,42230.3,52261.3,214,214,3.90689,2,2,1,24880,0,1.19661,59156,181615,37201.8,11175,4034,17029,0,0,6136,3763,0.449156,0.162138,0.819017,0,0,0.246624,0.180983,4.01929e-05,0,1,0,0,0,-nan,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,425,0,0,0,7.24798,2.52588,0.642474,1.07407,1.42994,1.49099,0,2.52089,0.17235,1.03033,17249,47391.6,22426.5,40,28,14,0,2,0.05,0,975,20792,0.046893,0.835691,150700,52518,13358.3
f60425513c91fdf10ac2650b9baa794d,7.16446,8.24211,1.37972,0,0,0,1.80666,1.61451,0.55143,0,1.70343,2.37511,0.779068,113453,132871,389,389,4.24793,2,2,1,62654,0,1.23344,147544,516401,86444.7,27958,11974,39239,0,0,11578,11557,0.446228,0.191113,0.772482,0,0,0.184793,0.227518,0,0,0,0,0,0,-nan,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,771,0,0,0,8.83696,2.40706,0.642508,1.08806,1.34958,1.37661,0,2.41742,0.134902,0.982736,39456,120154,53807.7,47,29,14.5,0,2,0.0425532,0,1256,50796,0.0247264,0.810738,448882,122269,32636.8
39f9e36b8cf1a7fc159532f7c6ad90eb,6.2192,7.38595,1.45083,0,0,0,1.77678,1.53464,0.550877,0,1.71223,2.4417,0.856177,48854.4,59323.3,233,233,4.08746,2,2,1,28316,0,1.20115,67066,209141,41081.6,12716,4828,18980,0,0,6425,4594,0.449075,0.170504,0.805124,0,0,0.226904,0.194876,0,0,0,0,0,0,-nan,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,460,0,0,0,7.47022,2.48248,0.64621,1.05851,1.36683,1.41235,0,2.4521,0.165885,1.01981,19146,53850.8,25318,40,27,13.5,0,2,0.05,0,922,23574,0.0391109,0.832533,176103,58522,15233.8
6e95c8b12d383a7dc22fbadf809b2a41,6.4147,7.87898,1.61707,0,0,0,2.01014,1.66165,0.585586,0,1.64507,2.38606,0.97188,49351.8,63601.6,238,238,3.75286,2,2,1,29402,0,1.15284,70392,231658,47545,13432,4018,21752,0,0,8445,3752,0.45684,0.136657,0.852886,0,0,0.287225,0.147114,0,0,0,0,0,0,-nan,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,470,0,0,0,7.39511,2.60175,0.637405,1.188,1.68082,1.76253,0,2.46169,0.155013,1.04118,21948,58717.5,27452.5,46,35,17.5,0,2,0.0434783,0,1434,25504,0.0562265,0.867424,188605,66355,16256.4
67edbe6befd0b4597e3aab45db7b7696,7.11876,8.29284,1.43703,0,0,0,1.86795,1.64285,0.568304,0,1.71789,2.41384,0.832273,96780.6,115839,357,357,4.24793,2,2,1,54167,0,1.21459,128067,449198,77839.6,24354,9642,35388,0,0,11339,9209,0.44961,0.178005,0.793506,0,0,0.209334,0.206494,0,0,0,0,0,0,-nan,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,709,0,0,0,8.64637,2.45754,0.635273,1.10031,1.45329,1.50019,0,2.4643,0.139347,1.00309,35621,106095,47429.8,47,31,15.5,0,2,0.0425532,0,1280,44597,0.0287015,0.823324,385602,109599,28331.3
1f910a0cf7a47a1b895c6bb69c5a35fb,7.12005,8.29229,1.43632,0,0,0,1.86473,1.64039,0.56826,0,1.71913,2.4127,0.841645,96780.7,115801,357,357,4,2,2,1,54145,0,1.21469,128001,448986,77769.4,24354,9642,35362,0,0,11317,9213,0.449792,0.178077,0.793315,0,0,0.209013,0.206685,0,0,0,0,0,0,-nan,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,709,0,0,0,8.64868,2.45784,0.634593,1.09953,1.45272,1.50218,0,2.46959,0.140674,1.00454,35599,106124,47414.5,47,31,15.5,0,2,0.0425532,0,1280,44575,0.0287156,0.823252,385515,109558,28287
8914298593d60f36d99368ce8159cff7,6.91587,8.17806,1.49247,0,0,0,1.9039,1.64436,0.576143,0,1.70649,2.42897,0.881844,75344.3,92247.8,308,308,4.24793,2,2,1,42958,0,1.19404,101983,351313,64113.6,19401,7094,29265,0,0,10073,6712,0.451627,0.165138,0.813436,0,0,0.234485,0.186564,0,0,0,0,0,0,-nan,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,611,0,0,0,8.25783,2.50482,0.625033,1.10795,1.52373,1.60654,0,2.48946,0.145958,1.01949,29487,85621.5,38439,46,32,16,0,2,0.0434783,0,1307,35977,0.0363288,0.837492,297092,90116,22486.8
547165cdcf4fa975a11d9067e9dc0460,6.79675,7.84619,1.37098,0,0,0,1.75875,1.56883,0.540523,0,1.71531,2.39125,0.763778,89976.2,105349,334,334,3.90689,2,2,1,50220,0,1.23379,118212,394036,68850.5,22386,9616,31415,0,0,9287,9289,0.445759,0.191477,0.771791,0,0,0.184926,0.228209,0,0,0,0,0,0,-nan,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,664,0,0,0,8.38574,2.40409,0.643834,1.06556,1.29338,1.32741,0,2.42687,0.143849,0.98585,31604,95014.5,43227.3,44,27,13.5,0,2,0.0454545,0,1050,40704,0.025796,0.810514,341333,97856,26206.6
79e4d853ae100bc709c38a43152198ae,6.92614,8.05312,1.41345,0,0,0,1.81463,1.60186,0.556711,0,1.70166,2.40038,0.824108,87467.7,103968,333,333,4.16993,2,2,1,49027,0,1.21949,115745,394820,69297.3,21952,8934,31619,0,0,9909,8584,0.447753,0.182226,0.786484,0,0,0.202113,0.213516,0,0,0,0,0,0,-nan,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,661,0,0,0,8.44633,2.43982,0.636544,1.07727,1.38352,1.43133,0,2.45615,0.143227,1.00025,31827,94920.7,42777.5,45,29,14.5,0,2,0.0444444,0,1162,40203,0.0289033,0.820018,339568,98088,25591
a9950015d518f62c54c6e947592da03e,7.1355,8.20794,1.37775,0,0,0,1.80718,1.61565,0.551036,0,1.71902,2.38945,0.78067,113735,133109,387,387,3.80735,2,2,1,62828,0,1.2357,147940,515689,86561.4,28084,12046,39289,0,0,11554,11555,0.446998,0.19173,0.772736,0,0,0.183899,0.227264,0,0,0,0,0,0,-nan,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,771,0,0,0,8.81734,2.40548,0.644569,1.09026,1.34827,1.37213,0,2.43012,0.134251,0.987338,39504,120005,53846.6,47,29,14.5,0,2,0.0425532,0,1184,50844,0.0232869,0.809257,448309,122304,32772.5
efd1f86b9a25f25dc1078401803b1943,7.51356,8.65998,1.41336,0,0,0,1.87754,1.66995,0.569588,0,1.71049,2.38113,0.799264,131115,155055,431,431,4.32193,2,2,1,72135,0,1.22437,170216,624688,101953,32343,13332,46099,0,0,14098,12817,0.448368,0.18482,0.782453,0,0,0.195439,0.217547,0,0,0,0,0,0,-nan,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,855,0,0,0,9.19939,2.43238,0.637643,1.11463,1.45313,1.48337,0,2.43106,0.129366,0.9879,46358,141474,62374.2,50,32,16,0,2,0.04,0,1453,58916,0.0246622,0.816746,541991,143306,37567.4
5d278c8d2c452afe556bff3c886561d9,7.34643,8.56979,1.4614,0,0,0,1.91421,1.67794,0.578667,0,1.70322,2.40034,0.848413,105964,127748,381,381,4.39232,2,2,1,59241,0,1.20612,140287,507683,86574.6,26660,10299,39283,0,0,12850,9834,0.450026,0.173849,0.799784,0,0,0.216911,0.200216,0,0,0,0,0,0,-nan,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,757,0,0,0,8.86068,2.47426,0.631246,1.12025,1.5208,1.57536,0,2.45812,0.135804,1.00446,39541,117999,52210.1,49,33,16.5,0,2,0.0408163,0,1448,49117,0.0294806,0.829105,435210,121528,31004.9
2eb81720954522f7a3b2bfdc1c10a49e,7.37025,8.5413,1.43041,0,0,0,1.88609,1.66729,0.571782,0,1.71802,2.39817,0.817042,115888,138070,403,403,4.24793,2,2,1,64272,0,1.21845,151861,548967,91935.3,28878,11607,41639,0,0,13101,11110,0.449309,0.180592,0.78938,0,0,0.203837,0.21062,0,0,0,0,0,0,-nan,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,794,0,0,0,8.98028,2.44896,0.634905,1.11191,1.46993,1.51071,0,2.44602,0.133702,0.995267,41894,126458,55965.3,49,32,16,0,2,0.0408163,0,1399,52749,0.0265218,0.820715,473701,129180,33490.6
31f1a33b5112abdbcc7f6d71b9cb0cb9,7.80397,9.13943,1.51824,0,0,0,2.03239,1.76833,0.599911,0,1.6997,2.40256,0.861868,130891,160438,441,441,4.32193,2,2,1,73128,0,1.19328,173687,668348,111026,33181,11924,49889,0,0,17091,11394,0.453739,0.163057,0.814076,0,0,0.233713,0.185924,0,0,0,0,0,0,-nan,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,877,0,0,0,9.31235,2.51215,0.624116,1.17301,1.68079,1.75378,0,2.44534,0.126983,1.00831,50207,150010,65044.5,54,38,19,0,2,0.037037,0,1889,61283,0.0308242,0.838024,570689,153952,38247.7
c12de47155c6132413dba38716d277fc,7.13183,8.16103,1.35238,0,0,0,1.77616,1.59882,0.54112,0,1.71293,2.35611,0.754293,121282,140602,400,400,4.08746,2,2,1,66667,0,1.24332,156684,544072,90158.8,29682,13155,40894,0,0,11530,12726,0.445228,0.197324,0.762663,0,0,0.172949,0.237337,0,0,0,0,0,0,-nan,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,796,0,0,0,8.86718,2.38247,0.646979,1.08802,1.29683,1.31594,0,2.4015,0.132236,0.973997,41095,126060,56683.1,47,28,14,0,2,0.0425532,0,1181,53620,0.0220254,0.804296,475458,127748,34691
ca14bdeb58371c9e0c0ca47f58098db6,7.52133,8.67024,1.41433,0,0,0,1.87863,1.67049,0.569722,0,1.70609,2.37869,0.794593,130944,154916,431,431,4.16993,2,2,1,72064,0,1.22348,170059,624812,101922,32287,13300,46082,0,0,14115,12819,0.448032,0.184558,0.782364,0,0,0.195868,0.217636,0,0,0,0,0,0,-nan,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,855,0,0,0,9.20217,2.43325,0.639044,1.11463,1.45356,1.48106,0,2.43566,0.129815,0.99057,46343,141361,62366.9,50,32,16,0,2,0.04,0,1427,58901,0.0242271,0.817343,542017,143321,37640.3
