
@RELATION ALGORITHM_RUNS_2013-SAT-Competition

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE fold NUMERIC
@DATA
1a12c993f4008174105a6443d6b09d08,1,9
17dc21991806962231f8d6ac4b1567d0,1,9
c64fd705e5325bf7878f48e1eeecba61,1,9
0c79bd4490bb692fe7ba7f823cb6b031,1,9
71f3add3105f0683369bcb4dda127d3b,1,9
8757fb04df68dc934ddd6df1db15d820,1,9
5dee4266c3e7374c31903a927c7c56af,1,9
fed10da063e69f7ac330c3057b9c5975,1,9
f0e531c4be91a26c2e1d48390f5febe7,1,9
422a6e95fe873523b5afb81d870cb48c,1,9
86eb4cfd3bc2b26dac9bfee4dbe40f9c,1,9
a9be418c88938282de5facba2a3eb5b6,1,9
896b30188630e024b38e44142c5a3d14,1,10
b5aa6fbaa287816f34ffb48aab2457f6,1,10
93ea69ef356e71333d688ad167cec258,1,10
fed4623d79e067782f9d6de4e366cfd7,1,10
4166e6d509ab525bc751f7c6b88e0dce,1,10
f3bfbd134e49b885b2be8728478b67e8,1,10
6d5de3372c2d180e059c7b98b3a5a881,1,10
d74d77533ccb4be40f468a7533e2ca61,1,10
11f2b76dc322603e52b8ad67f9f078ab,1,10
644f9815c397bce8768690202029bb70,1,10
79c8b5960835c8d3ddf33f01d826210b,1,10
