
@RELATION ALGORITHM_RUNS_2013-SAT-Competition

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE fold NUMERIC
@DATA
429dae3794ee522d13c17f2a54206fd4,1,7
fdcdafa1ed19b82a574ebb919f1cd638,1,7
232cf5495c8a7f6694635f2709b84c5f,1,7
8e443359aaa5b8e4aeadd0bedfc66fb7,1,7
8a52141de0fd73a86f53873eed36620d,1,7
5bf8abd1ddc68770cd74c92ba9cbcc27,1,7
7115a05184d5af80c4d14ed51dcb9a26,1,7
5668120c537df3c234216cf5d8604d87,1,7
183211ef4af940fd3848a0fb8a3a4177,1,7
12521717913f72970a266a001c7de4bd,1,7
8e42cff39d65447c56d4240a564cd2a6,1,7
db0c930e7b93427d0ad6044bef80a402,1,8
9cea809c5db9c169b1c21ee7ddb01a99,1,8
e8d015dc4f53f79ccb44c5cbbf5c4e27,1,8
8ac10728fea0f359083a1cb2e69d581f,1,8
ce708ef0e955103c83ba904923d7e788,1,8
692304dad90dfaa24b6e778bca5b0124,1,8
7750265f10c5fbe14b711af5ae883974,1,8
d62d7dba13e4859057799f83ce573f0a,1,8
136f68b16f14dcda3f36feacbd20332b,1,8
10ea753c71325184a1b02d5cbc31a074,1,8
9e9c10b11fff5af9a221885dbd8071f8,1,8
03631757a11548fc945031323c73e513,1,8
0bf7730aab4c4d63c32a6b84ec79d761,1,8
660beddc7cc0c25cf3c10789a6441603,1,8
d8afee10971f8219ea774eda5513220f,1,8
a9a50bf2548a31c2e6cbe92a30bc3af1,1,8
79a84f86c634e6aa5daac324d4e21bfa,1,8
5790b26ac5be9b98ee421bee223517a6,1,9
dd67eb6a1466bc59a6fb7a046b32cfe2,1,9
69c7b95760b4b4dfdf95d6fe18bcc8aa,1,9
d5bca02e82f8cf74e4cb4a9a9e07682f,1,9
f6973984e7e21f95cf3c27e3cdb02454,1,9
7dbc1d8a6bde1c940c6de9062c42428d,1,9
e918b46474770ff9085e5bc8333fa214,1,9
0977836b7fc0326adfc1026bef763118,1,9
09e84379d5e19c198818830718090904,1,9
48b247f7fe77d5d20b31ba509c7ecc9a,1,9
db2c8403302936bae4ecab6808599fb6,1,9
0bdf189533fbec19cac4ff9248afe333,1,9
503d4e9e9356d8aeb6aa0b6f647871f6,1,9
af166696c0ef7dfab0a03107ab089a69,1,9
0b178cf4f49a736bce530021f758c8fb,1,9
c395429c005e4576c65521c2e8c79dca,1,9
af693de7efe9aa079a22d5c0aa9db54c,1,9
a4156998ab4906de45a4217db0ce5757,1,10
72991954bfd042afbd51bd941e15c673,1,10
fece8b84f405f695e0791c282912f288,1,10
1f7dc848e1d34bd2b814862849d5572a,1,10
2e66c0e0b6a43bf0bff938cf81a88c44,1,10
30d96cadd1e03ac8ba0facc6ced8ee18,1,10
6876c7754ee628028bd1b2bf7e01d429,1,10
2bfdde21a23978bc0846bf46ddcd4d2f,1,10
34ec52a45329c6c3e26a6e05d6ff63d3,1,10
