
@RELATION ALGORITHM_RUNS_2013-SAT-Competition

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE fold NUMERIC
@DATA
bc39cdfd8ba9e2856e93966637429441,1,3
d61a91d4aa711cf6738b06b86fd307e1,1,3
8c2798897a93cd43dc0207b27eff8367,1,3
7c2c0b463d99ba17186d9c8de46bed45,1,3
727fbb3bf5af60dd689b6ae9c2ff5f56,1,3
9edac3eb26d19dae84f863da795e5a84,1,3
c4d3e75c1e52bb1e1d465e6247b47f62,1,3
0caa8c7c69e2a79249ee0caf61043eef,1,3
6754796d8eb797e9513ab93d9fb4769b,1,4
f0fdc7d3a852bc6c0f12aa96d7fab109,1,4
dfdf797677096bfe7f8a268fd16f4252,1,4
be15eda41db844ba399830d4cbaa938c,1,4
0aa28ffc90df916defe73424d9e53666,1,4
1781abd845a102b42a52f4a2e07eb600,1,4
58a8e99178aaee3b3de7a8e257340c51,1,4
5f97e0fcd0a4a30d861ea044639c8d16,1,4
e1639fac49a635fa61fe25f005c3fbbd,1,4
74bc598313d382056e935bfd7a970a67,1,4
696ef3996bfed68022a0da404f42ca0d,1,4
bb053c2f574cf26746890474602d8cfd,1,4
588bb25c07de3ae1421234f6b16e53b7,1,4
d1133a8667b2fed5c785c5c844e3ed3b,1,4
0fb48010ff76c2f6ee8721355e854e72,1,4
3f77b819a24f45cd0144e34cc443d5ff,1,5
b45bc7ee2432aadac75f3419a2d81e69,1,5
a88a4a0045f90e649b57d7c69a7aabb5,1,5
05cfaf5c97038d489ca4ef97b282ea7b,1,5
be4bb07cda861c62a34db3cdcba835e5,1,5
7ef6c383951be6cf305ecfe3674287d1,1,5
1ec0176bd01878485b4a46fb0897d5c7,1,5
3308715c198bc9deeadce36cb5b2d1ad,1,5
3a838cffb38f88b3570ae9376443b92c,1,5
a8ea9e0928b7f2a5a2de63d700692e83,1,5
e62c92e23a988af16c5fe9075859d0d1,1,5
8d31ac6c30ccba193b8990b9e67d58e4,1,5
b6968bbd13d493527c071c807213b4b6,1,5
0c6795c8fa6f1ec3a99e1d3eacd6c86d,1,5
e20dc5b283cb0ead86ed9243a3278289,1,5
71a10dc18ddcc1bae509cf870c1f1d89,1,6
9275d2717d4a29ed881ae78c66ea7a75,1,6
ad4fb70aba1de88c54ab422610ec2f16,1,6
c7030b7510ebc6fee9b2cc0e8e6729e3,1,6
5b92e00644aac3a0598b407e0f3881b1,1,6
ef5b57846b63bcff1203b3ceb0696283,1,6
baa6410a4df86406ecae68c3cd325b00,1,6
41b4440242d7b938a354361279abaedd,1,6
d5f6ef9d63744b1117b52b59ff55cb9d,1,6
6e8a4db3ddd53bc20cf2cd05e75e3820,1,6
140e76277c825785fbbcc3c99ba94fd3,1,6
c21bcf4626bccbdff79b0847a59d9dfa,1,6
231a6e8c73da7c5f5252bb05f6000d58,1,6
e66b1a621730b8a0d86a7ecf8c2a30f7,1,6
ff7044cc930f4dcaf734296d35ffb2dc,1,6
9e8cc4a51dd46b8d04166d8ca82049c3,1,7
b334fb1cd39e1893d951efd4279e4d7e,1,7
172dd9cfbd353249da422d88d07e5a2a,1,7
607e923caf8a6be4251eaa7f15e80413,1,7
fe38b83aa54853e9f22222648554196b,1,7
8cd8885d7392e25307858d61fc535f81,1,7
60b0f80ab0690515a1c685d1a839eea9,1,7
c5326a750b438d9d1414f552e7c8eb75,1,7
dc29781dcc5c8c57a10345d4fcfa12a3,1,7
3196efd3fd90a343e3fe1a48b473d8b9,1,7
40d09160cb71c414c9a9e7fae5cd5d85,1,7
5395061ec7eb2a2a14cf18d8da8d97f0,1,7
447edf5cdf61b0b35ddd13cd3d83caa3,1,7
d2148315ab8e21aa4a4842837f83485f,1,7
4d1110908623bd2900e98608e0238929,1,7
de4bf2848b47a3d036aa044ec979dc93,1,8
637f4856152852dfe417789dfd9de879,1,8
0ca5432095a9e1b556f8ac2fd88befc1,1,8
98804b23bdddd20d47e7eb3a3962b5cb,1,8
bf63eecb5371420b76e08f4c5316db48,1,8
3462d3d73a444c2ff4f0e43237767f71,1,8
5048e93bcb051788d1c5b6b50f4108bf,1,8
f3581a8c97ca4bbe84d0da105bff0c1b,1,8
5a5d736e2614c898e012249cffb4d247,1,8
96e3b086f45f1f19fe2bce2ceb0ad872,1,8
44b8d4b24f32d8671e4497aa5582a26c,1,8
3881f9c08544d17e429ca9fb2c333452,1,8
f27d4a625c28ea997a0b85e67e59e3fb,1,8
8114c4cb5d264afa5e543a190fe605a4,1,8
d9e0bace7819c91cd630f3021e2f28a5,1,8
6a83b16f69ed49c7255cd9bdc59b37f6,1,9
e2b4b0fb99349c9dc202b532597b2f2c,1,9
8dc88bbce4b01ea383aa380e289229aa,1,9
c6e26cce8e93e0964f445eefd3f8ee18,1,9
01c866c4fa59a1f8b13fb61bcb0b3cf6,1,9
d9bb6433b9bc37befb52ce5dc8f8a1ec,1,9
4404b4ed8d02ccb2bb76a3f3e0172fd3,1,9
6eb7094f22dcd64553ee6eb50bd0aae6,1,9
b53328b20823b1b51a5850083d6f99c3,1,9
a96ddc220be5369fa5061d3ffcdeb670,1,9
94ccf34682e492fbee5932ddf2eb85e8,1,9
78529691304d7a6d692cd10c0279c2e7,1,9
efeb736bdd581fdb20825576be7f9197,1,9
1370290b951eeef202befc3aadc42467,1,9
3b8758922ebc0d968ae48423b26d0c94,1,9
bb7477a7c6c683c24aa070def06aba54,1,10
ede6e8723083767dcce3c859bb2df093,1,10
0bb912525172cd5c9bba4a9a7b2da791,1,10
1a7c8f46bcbea80ce03c157f60653c0e,1,10
a1aa0da3820f838b0f284e95930ccf0e,1,10
09ca54a03337a7eb2258af9153694b19,1,10
5937062fb51e300726780fa2e5cc0ee3,1,10
f0bc102f7c81478e107cb2d42b9a94bf,1,10
